region,subregion,updated_at,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,retail_and_recreation_not_enough_data,grocery_and_pharmacy_not_enough_data,parks_not_enough_data,transit_stations_not_enough_data,workplaces_not_enough_data,residential_not_enough_data
Nevada,Washoe County,2020-03-29,-0.44,-0.21,0.06,-0.64,-0.42,0.12,,,,,,
Nevada,Washoe County,2020-04-05,-0.49,-0.23,-0.28,-0.71,-0.48,0.14,,,,,,
Nevada,White Pine County,2020-03-29,-0.65,-0.04,,-0.04,-0.23,,True,,True,True,True,True
Nevada,White Pine County,2020-04-05,-0.57,-0.13,,-0.11,-0.19,,True,,True,True,True,True
New Hampshire,,2020-03-29,-0.58,-0.35,-0.63,-0.63,-0.38,0.13,,,,,,
New Hampshire,,2020-04-05,-0.48,-0.26,0.15,-0.57,-0.37,0.11,,,,,,
New Hampshire,Belknap County,2020-03-29,-0.52,-0.28,-0.53,,-0.35,0.18,,,True,True,,True
New Hampshire,Belknap County,2020-04-05,-0.37,-0.11,-0.53,,-0.35,0.22,,,True,True,,True
New Hampshire,Carroll County,2020-03-29,-0.69,-0.3,-0.66,,-0.51,0.19,,,True,True,,True
New Hampshire,Carroll County,2020-04-05,-0.58,-0.06,0.1,,-0.49,0.22,,,True,True,,True
New Hampshire,Cheshire County,2020-03-29,-0.51,-0.36,-0.46,,-0.34,0.18,,,True,True,,True
New Hampshire,Cheshire County,2020-04-05,-0.43,-0.2,-0.22,,-0.31,0.22,,,True,True,,True
New Hampshire,Coos County,2020-03-29,-0.52,-0.21,-0.68,,-0.37,0.1,,,True,True,,True
New Hampshire,Coos County,2020-04-05,-0.4,0.09,-0.23,,-0.36,0.1,,,True,True,,True
New Hampshire,Grafton County,2020-03-29,-0.62,-0.37,-0.71,-0.45,-0.44,0.2,,,,True,,
New Hampshire,Grafton County,2020-04-05,-0.55,-0.23,-0.2,-0.27,-0.44,0.24,,,,True,,True
New Hampshire,Hillsborough County,2020-03-29,-0.62,-0.37,-0.55,-0.57,-0.38,0.14,,,,,,
New Hampshire,Hillsborough County,2020-04-05,-0.53,-0.28,0.55,-0.39,-0.38,0.12,,,,,,
New Hampshire,Merrimack County,2020-03-29,-0.58,-0.31,-0.59,-0.76,-0.37,0.13,,,,,,
New Hampshire,Merrimack County,2020-04-05,-0.48,-0.22,0.17,-0.73,-0.36,0.11,,,,,,
New Hampshire,Rockingham County,2020-03-29,-0.59,-0.36,-0.63,-0.6,-0.39,0.14,,,,,,
New Hampshire,Rockingham County,2020-04-05,-0.5,-0.32,0.14,-0.59,-0.38,0.12,,,,,,
New Hampshire,Strafford County,2020-03-29,-0.51,-0.38,-0.53,-0.39,-0.38,0.13,,,True,True,,
New Hampshire,Strafford County,2020-04-05,-0.42,-0.27,0.47,-0.52,-0.36,0.1,,,True,True,,
New Hampshire,Sullivan County,2020-03-29,-0.45,-0.22,,,-0.28,0.16,,,True,True,,True
New Hampshire,Sullivan County,2020-04-05,-0.35,-0.09,,,-0.26,0.2,,,True,True,,True
New Jersey,,2020-03-29,-0.59,-0.33,-0.36,-0.7,-0.44,0.16,,,,,,
New Jersey,,2020-04-05,-0.66,-0.11,0.26,-0.67,-0.45,0.16,,,,,,
New Jersey,Atlantic County,2020-03-29,-0.56,-0.3,0.11,-0.72,-0.55,0.16,,,,,,
New Jersey,Atlantic County,2020-04-05,-0.67,0.02,0.53,-0.66,-0.56,0.15,,,,,,
New Jersey,Bergen County,2020-03-29,-0.66,-0.37,-0.64,-0.64,-0.5,0.19,,,,,,
New Jersey,Bergen County,2020-04-05,-0.75,-0.15,-0.2,-0.56,-0.51,0.18,,,,,,
New Jersey,Burlington County,2020-03-29,-0.53,-0.39,0.07,-0.53,-0.38,0.14,,,,,,
New Jersey,Burlington County,2020-04-05,-0.67,0.04,0.87,-0.5,-0.38,0.13,,,,,,
New Jersey,Camden County,2020-03-29,-0.5,-0.3,-0.29,-0.59,-0.37,0.13,,,,,,
New Jersey,Camden County,2020-04-05,-0.61,-0.01,0.22,-0.58,-0.37,0.12,,,,,,
New Jersey,Cape May County,2020-03-29,-0.49,-0.27,-0.14,-0.59,-0.41,0.19,,,True,True,,
New Jersey,Cape May County,2020-04-05,-0.59,0.03,0.29,-0.54,-0.36,0.19,,,True,True,,True
New Jersey,Cumberland County,2020-03-29,-0.36,-0.19,-0.35,-0.28,-0.25,0.1,,,True,,,
New Jersey,Cumberland County,2020-04-05,-0.41,-0.01,0.16,-0.3,-0.28,0.1,,,True,,,
New Jersey,Essex County,2020-03-29,-0.6,-0.27,-0.5,-0.78,-0.43,0.17,,,,,,
New Jersey,Essex County,2020-04-05,-0.68,-0.2,-0.21,-0.79,-0.45,0.17,,,,,,
New Jersey,Gloucester County,2020-03-29,-0.54,-0.3,-0.03,-0.15,-0.36,0.13,,,,,,
New Jersey,Gloucester County,2020-04-05,-0.64,-0.1,0.7,-0.16,-0.37,0.12,,,,,,
New Jersey,Hudson County,2020-03-29,-0.62,-0.38,-0.69,-0.72,-0.51,0.18,,,,,,
New Jersey,Hudson County,2020-04-05,-0.7,-0.18,-0.4,-0.67,-0.54,0.18,,,,,,
New Jersey,Hunterdon County,2020-03-29,-0.64,-0.35,0.21,-0.31,-0.42,0.28,,,True,,,True
New Jersey,Hunterdon County,2020-04-05,-0.64,-0.03,0.21,-0.39,-0.42,0.3,,,True,,,True
New Jersey,Mercer County,2020-03-29,-0.55,-0.25,-0.27,-0.74,-0.43,0.15,,,,,,
New Jersey,Mercer County,2020-04-05,-0.66,0.31,0.09,-0.73,-0.41,0.14,,,,,,
New Jersey,Middlesex County,2020-03-29,-0.64,-0.41,-0.31,-0.77,-0.44,0.17,,,,,,
New Jersey,Middlesex County,2020-04-05,-0.73,-0.07,0.78,-0.66,-0.45,0.16,,,,,,
New Jersey,Monmouth County,2020-03-29,-0.62,-0.34,-0.32,-0.67,-0.44,0.17,,,,,,
New Jersey,Monmouth County,2020-04-05,-0.69,0.05,0.77,-0.51,-0.43,0.15,,,,,,
New Jersey,Morris County,2020-03-29,-0.63,-0.39,-0.43,-0.64,-0.47,0.18,,,,,,
New Jersey,Morris County,2020-04-05,-0.68,-0.16,0.58,-0.47,-0.49,0.17,,,,,,
New Jersey,Ocean County,2020-03-29,-0.55,-0.31,-0.25,-0.58,-0.42,0.15,,,,,,
New Jersey,Ocean County,2020-04-05,-0.62,-0.03,0.05,-0.52,-0.41,0.14,,,,,,
New Jersey,Passaic County,2020-03-29,-0.66,-0.34,-0.53,-0.55,-0.46,0.16,,,,,,
New Jersey,Passaic County,2020-04-05,-0.7,-0.23,0.2,-0.47,-0.48,0.16,,,,,,
New Jersey,Salem County,2020-03-29,-0.39,-0.21,-0.22,-0.61,-0.28,0.18,,,,,,True
New Jersey,Salem County,2020-04-05,-0.45,0.0,0.45,-0.68,-0.31,0.19,,,,,,True
New Jersey,Somerset County,2020-03-29,-0.61,-0.36,-0.31,-0.6,-0.47,0.17,,,,,,
New Jersey,Somerset County,2020-04-05,-0.72,-0.01,0.64,0.66,-0.47,0.16,,,,,,
New Jersey,Sussex County,2020-03-29,-0.57,-0.27,-0.39,-0.53,-0.39,0.15,,,,True,,
New Jersey,Sussex County,2020-04-05,-0.52,-0.24,1.0,-0.43,-0.36,0.13,,,,True,,
New Jersey,Union County,2020-03-29,-0.62,-0.32,-0.4,-0.61,-0.44,0.17,,,,,,
New Jersey,Union County,2020-04-05,-0.67,-0.19,0.38,-0.58,-0.47,0.17,,,,,,
New Jersey,Warren County,2020-03-29,-0.47,-0.37,-0.35,-0.4,-0.35,0.14,,,True,,,
New Jersey,Warren County,2020-04-05,-0.53,0.02,0.51,-0.46,-0.35,0.13,,,True,,,
New Mexico,,2020-03-29,-0.44,-0.18,-0.12,-0.31,-0.34,0.11,,,,,,
New Mexico,,2020-04-05,-0.41,-0.11,-0.07,-0.33,-0.35,0.1,,,,,,
New Mexico,Bernalillo County,2020-03-29,-0.46,-0.22,0.08,-0.43,-0.37,0.11,,,,,,
New Mexico,Bernalillo County,2020-04-05,-0.44,-0.17,0.09,-0.41,-0.38,0.11,,,,,,
New Mexico,Chaves County,2020-03-29,-0.46,-0.26,-0.41,-0.49,-0.26,0.12,,,True,True,,
New Mexico,Chaves County,2020-04-05,-0.41,-0.2,-0.38,-0.51,-0.27,0.11,,,True,True,,
New Mexico,Cibola County,2020-03-29,-0.27,-0.07,,-0.16,-0.3,,,,True,,,True
New Mexico,Cibola County,2020-04-05,-0.24,0.08,,-0.25,-0.25,,,,True,,,True
New Mexico,Colfax County,2020-03-29,-0.62,-0.29,,-0.26,-0.4,,,,True,True,True,True
New Mexico,Colfax County,2020-04-05,-0.64,-0.29,,-0.43,-0.4,,,,True,True,True,True
New Mexico,Curry County,2020-03-29,-0.38,-0.17,-0.32,-0.38,-0.25,0.16,,,True,,,True
New Mexico,Curry County,2020-04-05,-0.29,-0.05,-0.06,-0.28,-0.27,0.15,,,True,,,True
New Mexico,Doña Ana County,2020-03-29,-0.41,-0.19,-0.15,-0.34,-0.33,0.12,,,,,,
New Mexico,Doña Ana County,2020-04-05,-0.39,-0.14,-0.26,-0.35,-0.33,0.12,,,,,,
New Mexico,Eddy County,2020-03-29,-0.38,-0.2,-0.39,-0.35,-0.2,0.12,,,,True,,
New Mexico,Eddy County,2020-04-05,-0.37,-0.14,-0.35,-0.19,-0.23,0.13,,,,True,,
New Mexico,Grant County,2020-03-29,-0.35,-0.09,,,-0.25,0.02,,,True,True,,True
New Mexico,Grant County,2020-04-05,-0.31,0.04,,,-0.2,0.02,,,True,True,,True
New Mexico,Guadalupe County,2020-03-29,-0.39,-0.3,,-0.09,,,True,True,True,,True,True
New Mexico,Guadalupe County,2020-04-05,-0.44,-0.09,,-0.1,,,True,True,True,,True,True
New Mexico,Hidalgo County,2020-03-29,-0.57,,,-0.31,,,True,True,True,,True,True
New Mexico,Hidalgo County,2020-04-05,-0.54,,,-0.4,,,True,True,True,,True,True
New Mexico,Lea County,2020-03-29,-0.44,-0.09,-0.24,-0.34,-0.26,0.13,,,,,,
New Mexico,Lea County,2020-04-05,-0.43,-0.08,-0.07,-0.4,-0.24,0.13,,,,,,
New Mexico,Lincoln County,2020-03-29,-0.71,-0.41,-0.72,,-0.48,,,,True,True,,True
New Mexico,Lincoln County,2020-04-05,-0.7,-0.43,-0.73,,-0.44,,,,True,True,,True
New Mexico,Los Alamos County,2020-03-29,-0.7,-0.33,,,-0.53,,,,True,True,True,True
New Mexico,Los Alamos County,2020-04-05,-0.66,-0.34,,,-0.5,,,,True,True,True,True
New Mexico,Luna County,2020-03-29,-0.41,-0.16,-0.45,-0.22,-0.22,,,,True,,,True
New Mexico,Luna County,2020-04-05,-0.34,-0.2,-0.37,-0.26,-0.22,,,,True,,,True
New Mexico,McKinley County,2020-03-29,-0.41,0.01,,-0.13,-0.2,0.22,,,True,,,True
New Mexico,McKinley County,2020-04-05,-0.39,0.07,,-0.18,-0.23,0.19,,,True,,,True
New Mexico,Otero County,2020-03-29,-0.39,-0.25,-0.58,,-0.36,0.19,,,,True,,
New Mexico,Otero County,2020-04-05,-0.38,-0.19,-0.5,,-0.36,0.16,,,,True,,True
New Mexico,Quay County,2020-03-29,-0.1,-0.04,,-0.07,-0.25,,,,True,,True,True
New Mexico,Quay County,2020-04-05,-0.15,0.01,,-0.17,-0.21,,,,True,,True,True
New Mexico,Rio Arriba County,2020-03-29,-0.3,-0.2,,,-0.37,0.12,,,True,True,,True
New Mexico,Rio Arriba County,2020-04-05,-0.2,-0.15,,,-0.4,0.12,,,True,True,,True
New Mexico,Roosevelt County,2020-03-29,-0.31,-0.23,,,-0.22,,,,True,True,,True
New Mexico,Roosevelt County,2020-04-05,-0.26,-0.17,,,-0.25,,,,True,True,,True
New Mexico,San Juan County,2020-03-29,-0.42,-0.15,0.02,-0.38,-0.26,0.1,,,,,,
New Mexico,San Juan County,2020-04-05,-0.35,-0.04,0.09,-0.31,-0.3,0.1,,,,,,
New Mexico,San Miguel County,2020-03-29,-0.29,-0.22,,-0.41,-0.29,-0.01,,,True,,,True
New Mexico,San Miguel County,2020-04-05,-0.22,-0.06,,-0.48,-0.24,-0.01,,,True,,,True
New Mexico,Sandoval County,2020-03-29,-0.34,-0.13,0.03,-0.28,-0.42,0.11,,,,,,
New Mexico,Sandoval County,2020-04-05,-0.33,-0.04,0.14,-0.45,-0.43,0.1,,,,,,
New Mexico,Santa Fe County,2020-03-29,-0.52,-0.23,-0.23,-0.51,-0.44,0.12,,,,,,
New Mexico,Santa Fe County,2020-04-05,-0.5,-0.19,-0.14,-0.39,-0.44,0.11,,,,,,
New Mexico,Sierra County,2020-03-29,-0.44,-0.04,,,-0.24,,,True,True,True,,True
New Mexico,Sierra County,2020-04-05,-0.39,0.04,,,-0.29,,,True,True,True,,True
New Mexico,Socorro County,2020-03-29,-0.42,-0.08,,,-0.36,,,,True,True,,True
New Mexico,Socorro County,2020-04-05,-0.42,-0.07,,,-0.36,,,,True,True,,True
New Mexico,Taos County,2020-03-29,-0.59,-0.29,-0.36,,-0.52,0.01,,,True,True,,True
New Mexico,Taos County,2020-04-05,-0.59,-0.25,-0.12,,-0.57,0.01,,,True,True,,True
New Mexico,Torrance County,2020-03-29,-0.24,-0.07,,-0.08,-0.25,,,,True,,,True
New Mexico,Torrance County,2020-04-05,-0.24,0.09,,-0.19,-0.31,,,,True,,,True
New Mexico,Union County,2020-03-29,,,,-0.34,,,True,True,True,True,True,True
New Mexico,Union County,2020-04-05,,,,-0.43,,,True,True,True,True,True,True
New Mexico,Valencia County,2020-03-29,-0.38,-0.08,-0.1,-0.21,-0.33,0.13,,,,,,
New Mexico,Valencia County,2020-04-05,-0.33,0.27,0.15,-0.26,-0.36,0.12,,,,,,
New York,,2020-03-29,-0.62,-0.32,-0.47,-0.68,-0.46,0.16,,,,,,
New York,,2020-04-05,-0.59,-0.28,-0.11,-0.68,-0.47,0.15,,,,,,
New York,Albany County,2020-03-29,-0.59,-0.3,-0.15,-0.64,-0.36,0.13,,,,,,
New York,Albany County,2020-04-05,-0.56,-0.23,0.91,-0.62,-0.37,0.11,,,,,,
New York,Allegany County,2020-03-29,-0.4,-0.15,,,-0.33,0.18,,,True,True,,True
New York,Allegany County,2020-04-05,-0.35,-0.02,,,-0.33,0.2,,,True,True,,True
New York,Bronx County,2020-03-29,-0.64,-0.3,-0.51,-0.55,-0.5,0.16,,,,,,
New York,Bronx County,2020-04-05,-0.58,-0.22,-0.27,-0.51,-0.52,0.16,,,,,,
New York,Broome County,2020-03-29,-0.51,-0.27,0.05,-0.43,-0.34,0.11,,,,,,
New York,Broome County,2020-04-05,-0.47,-0.23,0.74,-0.46,-0.35,0.1,,,,,,
New York,Cattaraugus County,2020-03-29,-0.4,-0.15,-0.37,,-0.32,0.18,,,True,True,,
New York,Cattaraugus County,2020-04-05,-0.36,-0.05,0.08,,-0.31,0.1,,,True,True,,True
New York,Cayuga County,2020-03-29,-0.39,-0.15,,-0.49,-0.29,0.2,,,True,,,True
New York,Cayuga County,2020-04-05,-0.39,-0.12,,-0.42,-0.32,0.22,,,True,,,True
New York,Chautauqua County,2020-03-29,-0.33,-0.08,-0.22,,-0.26,0.08,,,True,True,,
New York,Chautauqua County,2020-04-05,-0.33,0.03,-0.22,,-0.28,0.08,,,True,True,,
New York,Chemung County,2020-03-29,-0.48,-0.14,,-0.58,-0.29,0.14,,,True,True,,
New York,Chemung County,2020-04-05,-0.44,-0.03,,-0.65,-0.29,0.12,,,True,True,,
New York,Chenango County,2020-03-29,-0.38,-0.12,,,-0.23,0.2,,,True,True,,True
New York,Chenango County,2020-04-05,-0.35,-0.1,,,-0.33,0.22,,,True,True,,True
New York,Clinton County,2020-03-29,-0.52,-0.18,,-0.67,-0.29,0.18,,,True,True,,True
New York,Clinton County,2020-04-05,-0.47,-0.07,,-0.6,-0.31,0.21,,,True,True,,True
New York,Columbia County,2020-03-29,-0.51,-0.4,,-0.36,-0.35,0.19,,,True,,,True
New York,Columbia County,2020-04-05,-0.48,-0.1,,-0.39,-0.32,0.22,,,True,,,True
New York,Cortland County,2020-03-29,-0.42,-0.09,,,-0.31,0.22,,,True,True,,True
New York,Cortland County,2020-04-05,-0.36,-0.01,,-0.39,-0.32,0.23,,,True,True,,True
New York,Delaware County,2020-03-29,-0.48,-0.23,,,-0.29,0.1,,,True,True,,True
New York,Delaware County,2020-04-05,-0.4,-0.13,,,-0.31,0.1,,,True,True,,True
New York,Dutchess County,2020-03-29,-0.54,-0.28,-0.34,-0.72,-0.38,0.14,,,,,,
New York,Dutchess County,2020-04-05,-0.5,-0.28,0.61,-0.61,-0.39,0.13,,,,,,
New York,Erie County,2020-03-29,-0.52,-0.23,0.64,-0.49,-0.37,0.1,,,,,,
New York,Erie County,2020-04-05,-0.51,-0.2,0.58,-0.52,-0.38,0.1,,,,,,
New York,Essex County,2020-03-29,-0.68,-0.35,-0.7,,-0.48,0.03,,,True,True,,True
New York,Essex County,2020-04-05,-0.66,-0.29,-0.28,,-0.47,0.03,,,True,True,,True
New York,Franklin County,2020-03-29,-0.44,-0.18,,,-0.34,0.17,,,True,True,,True
New York,Franklin County,2020-04-05,-0.56,-0.13,,,-0.31,0.17,,,True,True,,True
New York,Fulton County,2020-03-29,-0.38,-0.25,,,-0.23,0.15,,,True,True,,True
New York,Fulton County,2020-04-05,-0.39,-0.12,,,-0.22,0.18,,,True,True,,True
New York,Genesee County,2020-03-29,-0.25,-0.22,,-0.56,-0.27,0.2,,,True,,,True
New York,Genesee County,2020-04-05,-0.34,-0.16,,-0.58,-0.29,0.21,,,True,,,True
New York,Greene County,2020-03-29,-0.46,-0.3,-0.48,,-0.36,0.17,,,True,True,,True
New York,Greene County,2020-04-05,-0.38,-0.08,0.04,,-0.35,0.18,,,True,True,,True
New York,Herkimer County,2020-03-29,-0.45,-0.19,,-0.7,-0.34,0.18,,,True,,,True
New York,Herkimer County,2020-04-05,-0.32,-0.08,,-0.71,-0.31,0.2,,,True,,,True
New York,Jefferson County,2020-03-29,-0.48,-0.24,,,-0.27,0.09,,,True,True,,
New York,Jefferson County,2020-04-05,-0.43,-0.13,,,-0.29,0.08,,,True,True,,
New York,Kings County,2020-03-29,-0.68,-0.33,-0.55,-0.63,-0.51,0.18,,,,,,
New York,Kings County,2020-04-05,-0.65,-0.3,-0.23,-0.62,-0.52,0.17,,,,,,
New York,Lewis County,2020-03-29,-0.49,-0.17,,,-0.29,,,,True,True,,True
New York,Lewis County,2020-04-05,-0.51,-0.09,,,-0.31,,,,True,True,,True
New York,Livingston County,2020-03-29,-0.36,-0.07,,-0.37,-0.3,0.21,,,True,True,,True
New York,Livingston County,2020-04-05,-0.36,-0.08,,-0.37,-0.31,0.24,,,True,True,,True
New York,Madison County,2020-03-29,-0.4,-0.18,,-0.62,-0.36,0.22,,,True,True,,True
New York,Madison County,2020-04-05,-0.37,-0.15,,-0.6,-0.34,0.25,,,True,True,,True
New York,Monroe County,2020-03-29,-0.48,-0.27,1.15,-0.41,-0.36,0.11,,,,,,
New York,Monroe County,2020-04-05,-0.48,-0.23,0.97,-0.45,-0.38,0.11,,,,,,
New York,Montgomery County,2020-03-29,-0.4,-0.2,,0.02,-0.23,0.17,,,True,True,,True
New York,Montgomery County,2020-04-05,-0.32,-0.11,,0.09,-0.21,0.19,,,True,True,,True
New York,Nassau County,2020-03-29,-0.66,-0.34,-0.6,-0.69,-0.47,0.19,,,,,,
New York,Nassau County,2020-04-05,-0.64,-0.32,-0.07,-0.66,-0.5,0.18,,,,,,
New York,New York County,2020-03-29,-0.86,-0.51,-0.79,-0.78,-0.57,0.19,,,,,,
New York,New York County,2020-04-05,-0.85,-0.47,-0.67,-0.78,-0.56,0.18,,,,,,
New York,Niagara County,2020-03-29,-0.4,-0.15,0.14,-0.59,-0.33,0.1,,,,,,
New York,Niagara County,2020-04-05,-0.38,-0.09,0.18,-0.6,-0.37,0.1,,,,,,
New York,Oneida County,2020-03-29,-0.45,-0.25,-0.06,-0.5,-0.33,0.1,,,True,,,
New York,Oneida County,2020-04-05,-0.4,-0.14,0.91,-0.48,-0.34,0.09,,,True,,,
New York,Onondaga County,2020-03-29,-0.53,-0.29,0.38,-0.55,-0.36,0.11,,,,,,
New York,Onondaga County,2020-04-05,-0.51,-0.27,0.72,-0.58,-0.38,0.11,,,,,,
New York,Ontario County,2020-03-29,-0.55,-0.21,-0.26,-0.62,-0.35,0.09,,,True,,,
New York,Ontario County,2020-04-05,-0.53,-0.18,0.74,-0.6,-0.35,0.09,,,True,,,
New York,Orange County,2020-03-29,-0.58,-0.38,-0.24,-0.61,-0.4,0.15,,,,,,
New York,Orange County,2020-04-05,-0.51,-0.31,1.01,-0.59,-0.41,0.14,,,,,,
New York,Orleans County,2020-03-29,-0.22,-0.07,,,-0.27,0.19,,,True,True,,True
New York,Orleans County,2020-04-05,-0.29,0.08,,,-0.28,0.21,,,True,True,,True
New York,Oswego County,2020-03-29,-0.39,-0.14,0.15,,-0.26,0.1,,,True,True,,
New York,Oswego County,2020-04-05,-0.38,-0.06,-0.06,,-0.32,0.09,,,True,True,,
New York,Otsego County,2020-03-29,-0.49,-0.29,,,-0.36,0.19,,,True,True,,True
New York,Otsego County,2020-04-05,-0.44,-0.1,,,-0.34,0.21,,,True,True,,True
New York,Putnam County,2020-03-29,-0.54,-0.31,-0.36,-0.69,-0.4,0.28,,,True,,,True
New York,Putnam County,2020-04-05,-0.5,-0.2,-0.36,-0.63,-0.42,0.32,,,True,,,True
New York,Queens County,2020-03-29,-0.69,-0.37,-0.52,-0.75,-0.58,0.2,,,,,,
New York,Queens County,2020-04-05,-0.69,-0.38,-0.11,-0.77,-0.6,0.2,,,,,,
New York,Rensselaer County,2020-03-29,-0.5,-0.23,-0.25,-0.54,-0.36,0.12,,,,,,
New York,Rensselaer County,2020-04-05,-0.41,-0.17,0.05,-0.51,-0.39,0.1,,,,,,
New York,Richmond County,2020-03-29,-0.59,-0.31,-0.48,-0.6,-0.42,0.17,,,,,,
New York,Richmond County,2020-04-05,-0.57,-0.28,-0.09,-0.58,-0.46,0.16,,,,,,
New York,Rockland County,2020-03-29,-0.67,-0.35,-0.49,-0.68,-0.47,0.2,,,,,,
New York,Rockland County,2020-04-05,-0.61,-0.24,0.62,-0.6,-0.47,0.19,,,,,,
New York,Saratoga County,2020-03-29,-0.6,-0.29,-0.48,-0.52,-0.35,0.13,,,,,,
New York,Saratoga County,2020-04-05,-0.54,-0.21,0.47,-0.39,-0.36,0.11,,,,,,
New York,Schenectady County,2020-03-29,-0.46,-0.24,-0.2,-0.48,-0.31,0.12,,,True,,,
New York,Schenectady County,2020-04-05,-0.41,-0.17,-0.02,-0.44,-0.34,0.11,,,True,,,
New York,Schoharie County,2020-03-29,-0.38,-0.22,,,-0.19,0.03,,,True,True,,True
New York,Schoharie County,2020-04-05,-0.31,-0.04,,,-0.22,0.03,,,True,True,,True
New York,Schuyler County,2020-03-29,-0.35,-0.04,,,-0.29,,,,True,True,,True
New York,Schuyler County,2020-04-05,-0.27,0.04,,,-0.23,,,,True,True,,True
New York,Seneca County,2020-03-29,-0.42,0.31,,-0.67,-0.34,0.15,,,True,True,,True
New York,Seneca County,2020-04-05,-0.39,0.02,,-0.73,-0.36,0.15,,,True,True,,True
New York,St. Lawrence County,2020-03-29,-0.45,-0.22,-0.47,,-0.3,0.11,,,True,True,,
New York,St. Lawrence County,2020-04-05,-0.42,-0.16,0.0,,-0.32,0.1,,,True,True,,
New York,Steuben County,2020-03-29,-0.39,-0.23,-0.12,-0.22,-0.29,0.1,,,True,,,
New York,Steuben County,2020-04-05,-0.38,-0.21,0.0,-0.22,-0.29,0.09,,,True,,,
New York,Suffolk County,2020-03-29,-0.58,-0.31,-0.42,-0.7,-0.41,0.16,,,,,,
New York,Suffolk County,2020-04-05,-0.55,-0.3,0.35,-0.66,-0.43,0.16,,,,,,
New York,Sullivan County,2020-03-29,-0.4,-0.08,,,-0.34,0.18,,,True,True,,
New York,Sullivan County,2020-04-05,-0.32,0.09,,,-0.34,0.2,,,True,True,,True
New York,Tioga County,2020-03-29,-0.63,-0.15,,,-0.35,0.19,,,True,True,,True
New York,Tioga County,2020-04-05,-0.41,-0.08,,,-0.37,0.22,,,True,True,,True
New York,Tompkins County,2020-03-29,-0.59,-0.34,0.28,-0.5,-0.48,0.28,,,True,,,True
New York,Tompkins County,2020-04-05,-0.56,-0.29,-0.15,-0.44,-0.47,0.31,,,True,,,True
New York,Ulster County,2020-03-29,-0.53,-0.3,-0.41,-0.69,-0.35,0.14,,,True,,,
New York,Ulster County,2020-04-05,-0.45,-0.23,0.79,-0.74,-0.35,0.12,,,True,,,
New York,Warren County,2020-03-29,-0.56,-0.21,-0.46,-0.43,-0.36,0.18,,,True,True,,True
New York,Warren County,2020-04-05,-0.49,-0.12,0.33,-0.41,-0.36,0.2,,,True,True,,True
New York,Washington County,2020-03-29,-0.48,-0.19,,,-0.24,0.17,,,True,True,,True
New York,Washington County,2020-04-05,-0.32,-0.11,,,-0.28,0.2,,,True,True,,True
New York,Wayne County,2020-03-29,-0.31,-0.08,,,-0.3,0.13,,,True,True,,
New York,Wayne County,2020-04-05,-0.32,-0.03,,,-0.31,0.11,,,True,True,,
New York,Westchester County,2020-03-29,-0.64,-0.37,-0.47,-0.66,-0.47,0.18,,,,,,
New York,Westchester County,2020-04-05,-0.6,-0.34,0.41,-0.59,-0.48,0.17,,,,,,
New York,Wyoming County,2020-03-29,-0.26,-0.04,,,-0.21,0.19,,,True,True,,True
New York,Wyoming County,2020-04-05,-0.14,-0.08,,,-0.2,0.17,,,True,True,,True
New York,Yates County,2020-03-29,-0.34,-0.13,,,-0.31,,,,True,True,,True
New York,Yates County,2020-04-05,-0.17,-0.02,,,-0.3,,,,True,True,,True
New Zealand,,2020-03-29,-0.91,-0.54,-0.78,-0.84,-0.59,0.22,,,,,,
New Zealand,,2020-04-05,-0.9,-0.48,-0.74,-0.84,-0.57,0.21,,,,,,
New Zealand,Auckland,2020-03-29,-0.89,-0.55,-0.7,-0.83,-0.64,0.25,,,,,,
New Zealand,Auckland,2020-04-05,-0.88,-0.48,-0.69,-0.86,-0.63,0.24,,,,,,
New Zealand,Bay Of Plenty,2020-03-29,-0.92,-0.51,-0.86,-0.83,-0.52,0.22,,,,,,
New Zealand,Bay Of Plenty,2020-04-05,-0.91,-0.44,-0.84,-0.79,-0.48,0.21,,,,,,
New Zealand,Canterbury,2020-03-29,-0.9,-0.56,-0.83,-0.9,-0.6,0.22,,,,,,
New Zealand,Canterbury,2020-04-05,-0.89,-0.45,-0.7,-0.88,-0.56,0.21,,,,,,
New Zealand,Gisborne,2020-03-29,-1.0,-0.48,-0.88,,-0.47,,,,True,True,True,True
New Zealand,Gisborne,2020-04-05,-1.0,-0.42,-0.83,,-0.44,,,,True,True,True,True
New Zealand,Hawke's Bay,2020-03-29,-0.94,-0.53,-0.78,-0.84,-0.51,0.31,,,,,,True
New Zealand,Hawke's Bay,2020-04-05,-0.94,-0.49,-0.77,-0.84,-0.45,0.3,,,,True,,True
New Zealand,Manawatu-Wanganui,2020-03-29,-0.93,-0.5,-0.76,-0.84,-0.54,0.33,,,,True,,
New Zealand,Manawatu-Wanganui,2020-04-05,-0.94,-0.43,-0.74,-0.77,-0.5,0.31,,,,True,,True
New Zealand,Marlborough,2020-03-29,-0.92,-0.6,-0.83,-0.91,-0.25,0.0,,,,,,True
New Zealand,Marlborough,2020-04-05,-0.93,-0.54,-0.76,-0.87,-0.23,0.0,,,,,,True
New Zealand,Nelson,2020-03-29,-1.0,-0.6,-0.81,,-0.61,0.04,,,,True,,True
New Zealand,Nelson,2020-04-05,-1.0,-0.55,-0.72,,-0.57,0.04,,,,True,,True
